Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q1 2024,839.439,,508.82,60.61429121115411,,,,106.604,12.699433788518286,0.51,197.595,267.1,-69.505,8277.572,25525.978,17240.265,,701.695,157.132,18.873,,,,,,millions,USD
H1-2024,1689.921,,1017.537,60.21210458950448,,,,213.553,12.636862906609245,1.02,564.659,498.249,66.41,,,,15367.474,,157.21,35.187,,,,,,millions,USD
Q2 2024,850.482,,508.717,59.81514012054341,,,,106.949,12.575104470171034,0.51,367.06399999999996,231.149,135.915,8282.327,25474.448,17184.205,15367.474,685.376,157.291,16.0,,,,,,millions,USD
Q3 2024,859.227,,511.078,59.481138278941415,,,,108.452,12.622042836177169,0.53,286.096,268.945,17.151,8271.61,26405.536,18123.23,16215.246,1420.475,158.213,4.0,,,,,,millions,USD
FY2024,3407.719,,2041.045,59.89475658057487,,,,84.188,2.4705088653143057,0.09,1234.501,1099.325,135.176,7938.121,26084.98,18137.324,16220.499,1254.882,158.174995,43.949,,,,,,millions,USD
Q1 2025,865.215,,511.798,59.15269615066775,,,,86.905,10.044324243107203,0.39,210.036,256.529,-46.493,7849.841,25436.521,17577.74,15671.692,398.126,158.632,23.0,,,,,,millions,USD
H1-2025,1733.672,,1025.878,59.17370759866918,,,,206.046,11.884947094952217,0.95,563.181,547.446,15.735,,,,15811.005,,158.713,34.86,,,,,,millions,USD
Q2 2025,868.457,,514.08,59.19464060972507,,,,119.141,13.718698795680156,0.56,353.14500000000004,290.917,62.228,7847.43,25621.19,17766.779,15811.005,446.953,158.795,11.6,,,,,,millions,USD
Q3 2025,871.51,,517.008,59.32324356576517,,,,-121.712,-13.965645833094284,-0.77,274.22399999999993,367.945,-93.721,7508.776,25999.482,18482.7,16604.696,861.066,158.400414,4.4,,,,,,millions,USD
FY2025,3482.279,,2058.649,59.11786505331709,,,,383.995,11.027117585925769,1.75,1245.157,1239.245,5.912,7684.702,26166.164,18473.924,16609.483,1478.206,158.869,44.334,,,,,,millions,USD
Q1 2026,872.148,,506.007,58.0184785151144,,,,133.006,15.250393281874178,0.64,156.466,288.298,-131.832,7718.321,25102.25,17377.871,15614.009,512.783,159.056,26.0,,,,,,millions,USD
H1-2026,1767.847,,1044.662,59.09233095397962,,,,235.47,13.319591570990024,1.07,602.524,637.03,-34.506,,,,15618.563,,159.344,41.5,,,,,,millions,USD
Q2 2026,895.699,,538.655,60.13794812766342,,,,102.464,11.439557261981983,0.43,446.058,348.732,97.326,7729.723,25173.869,17436.219,15618.563,493.949,159.629,15.5,,,,,,millions,USD
