Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q1 2013,834.681,,651.319,78.03208650969651,-20.807,-2.4928086298837515,,-20.844,-2.4972414611090943,-0.04,,,,,,,,,,,,,,,,millions,USD
H1-2013,1849.727,426.711,1423.016,76.9311363244414,-84.397,-4.562673302600871,55.866,8.882,0.480178966950258,0.02,466.372,156.559,309.813,,,,,,623.865,225.205,,,,,,millions,USD
Q2 2013,892.633,208.994,683.639,76.58679434885333,-44.54,-4.989732622477547,17.756999999999998,-67.721,-7.586656554261381,-0.12,283.189,54.01,229.17900000000003,2462.796,6513.709,4003.833,,1927.99,588.385,114.729,,,,,,millions,USD
Q3 2013,957.094,217.717,739.377,77.25228660925676,-39.857,-4.164376748783296,38.108999999999995,76.603,8.00370705489743,0.13,183.183,102.549,80.63399999999999,2818.649,7969.896,5110.748,300.0,579.881,624.656,110.476,,,,,,millions,USD
Q4 2013,1076.034,268.187,807.847,75.07634517124923,-97.931,-9.10110647061338,16.415999999999997,-124.434,-11.564132731865348,-0.21,137.859,72.702,65.15700000000001,2912.356,8097.634,5151.547,292.5,651.75,600.467,141.536,,,,,,millions,USD
FY2013,3050.195,683.579,2366.616,77.58900660449576,-110.71,-3.6296040089240194,106.085,-270.445,-8.866482306868905,-0.48,736.897,175.601,561.296,2317.633,5528.956,3157.711,0.0,747.245,585.627,379.35,,,,,,millions,USD
Q1 2014,1145.242,,871.712,76.11596501001536,-103.746,-9.05887140010583,,-116.623,-10.183262576817826,-0.19,,,,,,,,,,,,,,,,millions,USD
H1-2014,2545.323,600.136,1945.187,76.4220100945931,-88.775,-3.487769528660999,129.629,-157.999,-6.207424362251864,-0.26,718.98,131.674,587.306,,,,,,614.797,273.503,,,,,,millions,USD
Q2 2014,1226.772,292.305,934.467,76.17283407185688,-55.341,-4.511107198403615,55.467000000000006,-96.911,-7.899674919218894,-0.16,473.087,60.098,412.989,3131.914,8641.344,5499.487,277.5,827.891,612.512,131.092,,,,,,millions,USD
Q3 2014,1318.551,307.831,1010.72,76.6538419826006,-33.434,-2.5356622534888675,74.162,-61.088,-4.632964519385295,-0.1,245.893,71.576,174.317,3300.568,9009.828,5703.082,270.0,774.725,617.016,142.411,,,,,,millions,USD
Q4 2014,1383.655,333.211,1050.444,75.91805760829108,-22.042,-1.5930271635631716,89.91199999999999,-38.924,-2.813128995305911,-0.06,122.511,73.426,49.084999999999994,3790.614,9412.663,5620.167,0.0,846.325,629.548,139.46,,,,,,millions,USD
FY2014,4071.003,968.428,3102.575,76.21156260508774,-286.074,-7.02711346564962,83.34899999999999,-232.175,-5.703139987860485,-0.39,875.469,299.11,576.359,3038.51,9152.93,6087.715,285.0,781.635,610.143,503.28,,,,,,millions,USD
Q1 2015,1444.608,,1088.685,75.36196670653908,-34.816,-2.410065567960305,,-65.765,-4.552446061492114,-0.1,,,,,,,,,,,,,,,,millions,USD
H1-2015,,,2358.665,,50.929,,310.53099999999995,3.24,,0.0,1039.359,135.97,903.3889999999999,,,,,,672.231,290.339,,,,,,millions,USD
Q2 2015,1511.167,,1129.365,74.73462562377289,31.105,2.0583429892262073,159.032,4.092,0.2707841026173811,0.01,735.081,71.087,663.994,4235.203,10365.682,6130.479,,941.956,664.31,142.56,,,,,,millions,USD
Q3 2015,1634.684,,1229.3,75.20107861825282,19.824,1.2127114475947645,151.49900000000002,-0.852,-0.052120165120598236,0.0,304.278,64.883,239.39500000000004,4535.803,10793.977,6258.174,,1089.351,659.366,147.779,,,,,,millions,USD
Q4 2015,1711.967,,1288.284,75.25168417381877,43.434,2.5370816143068176,177.67,-25.157,-1.469479259822181,-0.04,162.514,80.041,82.47300000000001,4749.954,10911.966,6162.012,,1223.318,664.131,144.317,,,,,,millions,USD
FY2015,5373.586,,4084.316,76.00726963335099,-145.633,-2.7101641250368003,302.663,-262.688,-4.888504622425322,-0.42,1181.444,290.454,890.99,3975.183,10665.127,6689.944,,908.117,650.596,564.765,,,,,,millions,USD
Q1 2016,1809.398,,1365.719,75.47919252701728,20.56,1.1362895283403651,,-25.509,-1.4098059133479754,-0.04,,,,,,,,,,,,,,,,millions,USD
H1-2016,,,2930.661,,84.537,,366.66999999999996,268.381,,0.4,1301.74,179.331,1122.409,,,,,,691.714,371.229,,,,,,millions,USD
Q2 2016,1916.603,,1419.622,74.06969518465743,51.986,2.7124031424348183,184.75799999999998,38.759,2.022275870381086,0.06,1051.062,83.301,967.7609999999999,5584.264,12817.27,7233.006,,1799.083,700.0,188.919,,,,,,millions,USD
Q3 2016,2036.618,,1511.039,74.1935404675791,32.551,1.5982869639765536,181.91199999999998,229.622,11.274672029806277,0.34,250.678,96.03,154.648,6132.576,14381.314,8248.738,,1115.226,695.968,182.31,,,,,,millions,USD
Q4 2016,2144.775,,1559.253,72.70007343427632,3.036,0.14155330978773997,172.382,-37.309,-1.739529787506848,-0.05,154.312,140.653,13.65900000000002,6806.037,14387.669,7581.632,,1145.736,690.468,204.751,,,,,,millions,USD
FY2016,6667.216,,5012.668,75.18382485283212,114.923,1.7237029668755295,640.673,-47.426,-0.7113313862937694,-0.07,1672.081,284.476,1387.605,5003.0,12762.92,7760.051,,1158.0,670.929,593.628,,,,,,millions,USD
