Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q1 2012,21155.0,20147.0,1008.0,4.764831009217679,,,,399.0,1.8860789411486647,0.6,-783.0,341.0,-1124.0,18551.0,41858.0,,8343.0,818.0,663.0,7.0,0.175,,,,,millions,USD
H1-2012,43830.0,42009.0,1821.0,4.154688569472964,,,,683.0,1.5582934063426876,,-146.0,625.0,-771.0,,,,,,662.0,14.0,0.35,,,,,millions,USD
Q2 2012,22675.0,21862.0,813.0,3.5854465270121283,,,,284.0,1.2524807056229328,0.43,637.0,284.0,353.0,18169.0,41553.0,,9889.0,1291.0,661.0,,0.175,,,,,millions,USD
Q3 2012,21808.0,21002.0,806.0,3.6958914159941307,,,,182.0,0.834556126192223,0.28,483.0,252.0,231.0,18441.0,44760.0,,6815.0,1235.0,661.0,22.0,0.175,,,,,millions,USD
H2-2012,46729.0,44927.0,1802.0,3.8562776862333883,,,,692.0,1.4808791114725333,1.05,2478.0,615.0,1863.0,,,,,,661.0,30.0,,,,,,millions,USD
Q4 2012,24921.0,,996.0,3.996629348742025,,,,510.0,2.0464668351992295,0.77,,,,,,,,,,,,,,,,millions,USD
FY2012,89038.0,85370.0,3668.0,4.1195893888002875,,,,1223.0,1.3735708349244142,1.84,2895.0,1477.0,1418.0,19131.0,45136.0,,6992.0,1714.0,666.0,48.0,,,,,,millions,USD
Q1 2013,21727.0,20971.0,756.0,3.479541584203986,,,,269.0,1.238090854696921,0.41,357.0,248.0,109.0,18976.0,43226.0,,6505.0,1448.0,662.0,15.0,0.19,,,,,millions,USD
H1-2013,44268.0,42705.0,1563.0,3.530767145567905,,,,492.0,1.1114123068582271,0.74,2348.0,442.0,1906.0,,,,,,663.0,19.0,0.38,,,,,millions,USD
Q2 2013,22541.0,21734.0,807.0,3.580142850805199,,,,223.0,0.9893083714120935,0.34,1991.0,194.0,1797.0,19013.0,40238.0,,6508.0,1848.0,663.0,,0.19,,,,,millions,USD
Q3 2013,21393.0,20237.0,1156.0,5.403636703594634,,,,476.0,2.225026877950732,0.72,2521.0,217.0,2304.0,19566.0,41448.0,,6520.0,3252.0,664.0,,0.19,,,,,millions,USD
Q4 2013,24143.0,,1170.0,4.846125170856977,,,,374.0,1.549103259744025,0.56,,,,,,,,,,,,,,,,millions,USD
FY2013,89804.0,85915.0,3889.0,4.330542069395572,,,,1342.0,1.4943655071043607,2.02,5226.0,913.0,4313.0,20194.0,43752.0,,7677.0,3121.0,663.0,43.0,,,,,,millions,USD
Q1 2014,20696.0,20021.0,675.0,3.2614998067259373,,,,267.0,1.2901043679938151,0.4,-358.0,188.0,-546.0,20062.0,41444.0,,5373.0,1083.0,663.0,20.0,0.24,,,,,millions,USD
H1-2014,42190.0,40343.0,1847.0,4.377814648020858,,,,800.0,1.8961839298411947,1.21,983.0,398.0,585.0,,,,,,661.0,33.0,0.48,,,,,millions,USD
Q2 2014,21494.0,20322.0,1172.0,5.452684470084675,,,,533.0,2.47976179398902,0.81,1341.0,210.0,1131.0,20219.0,39930.0,,5389.0,1630.0,659.0,,0.24,,,,,millions,USD
Q3 2014,18117.0,16647.0,1470.0,8.113926146713032,,,,747.0,4.123199205166419,1.14,3441.0,207.0,3234.0,20261.0,41821.0,,5364.0,4539.0,653.0,,0.24,,,,,millions,USD
Q4 2014,20894.0,,1451.0,6.944577390638461,,,,701.0,3.355030152196803,1.08,,,,,,,,,,,,,,,,millions,USD
FY2014,81201.0,76433.0,4768.0,5.871848868856295,,,,2248.0,2.7684388123298973,3.43,4943.0,894.0,4049.0,19630.0,43997.0,,5576.0,1099.0,656.0,55.0,,,,,,millions,USD
Q1 2015,17506.0,16404.0,1102.0,6.294984576716554,,,,493.0,2.8161773106363532,0.77,45.0,244.0,-199.0,18757.0,41715.0,,5593.0,890.0,639.0,26.0,0.28,,,,,millions,USD
H1-2015,34692.0,32626.0,2066.0,5.95526346131673,,,,879.0,2.533725354548599,1.39,407.0,540.0,-133.0,,,,,,633.0,42.0,0.56,,,,,millions,USD
Q2 2015,17186.0,16222.0,964.0,5.609216804375654,,,,386.0,2.2460141976026997,0.62,362.0,296.0,66.0,18558.0,40568.0,,6766.0,867.0,627.0,,0.28,,,,,millions,USD
Q3 2015,16565.0,15476.0,1089.0,6.574102022336251,,,,252.0,1.5212798068216118,0.41,691.0,279.0,412.0,17878.0,40877.0,,5843.0,720.0,615.0,,0.28,,,,,millions,USD
Q4 2015,16445.0,,865.0,5.259957433870477,,,,718.0,4.366068713894801,1.19,,,,,,,,,,,,,,,,millions,USD
FY2015,67702.0,63736.0,3966.0,5.858024873711265,,,,1849.0,2.7310862308351305,2.98,1705.0,1125.0,580.0,17915.0,40157.0,,5803.0,910.0,621.0,79.0,,,,,,millions,USD
Q1 2016,14384.0,13603.0,781.0,5.4296440489432705,,,,230.0,1.5989988876529477,0.39,25.0,180.0,-155.0,17913.0,39681.0,,5863.0,706.0,597.0,28.0,0.3,,,,,millions,USD
H1-2016,30013.0,28495.0,1518.0,5.057808283077333,,,,514.0,1.7125912104754608,0.87,-369.0,396.0,-765.0,,,,,,595.0,45.0,0.6,,,,,millions,USD
Q2 2016,15629.0,14892.0,737.0,4.71559280824109,,,,284.0,1.817134813487747,0.48,-394.0,216.0,-610.0,17669.0,40098.0,,5832.0,334.0,594.0,,0.3,,,,,millions,USD
Q3 2016,15832.0,14742.0,1090.0,6.884790298130369,,,,341.0,2.153865588681152,0.58,1665.0,225.0,1440.0,17556.0,39853.0,,6866.0,701.0,589.0,,0.3,,,,,millions,USD
Q4 2016,16501.0,,1011.0,6.126901399915156,,,,424.0,2.569541239924853,0.73,,,,,,,,,,,,,,,,millions,USD
FY2016,62346.0,58728.0,3618.0,5.803098835530748,,,,1279.0,2.051454784589228,2.16,-6508.0,882.0,-7390.0,17181.0,39769.0,,7050.0,619.0,591.0,74.0,,,,,,millions,USD
Q1 2017,14988.0,14116.0,872.0,5.817987723512143,,,,339.0,2.2618094475580466,0.59,-1489.0,200.0,-1689.0,17129.0,39630.0,,6787.0,476.0,579.0,32.0,0.32,,,,,millions,USD
H1-2017,29931.0,28167.0,1764.0,5.893555176906886,,,,615.0,2.0547258694998494,1.07,-2080.0,452.0,-2532.0,,,,,,576.0,48.0,0.64,,,,,millions,USD
Q2 2017,14943.0,14051.0,892.0,5.96935019741685,,,,276.0,1.8470186709496086,0.48,-591.0,252.0,-843.0,17418.0,37817.0,,6627.0,433.0,574.0,,0.32,,,,,millions,USD
Q3 2017,14827.0,14015.0,812.0,5.476495582383489,,,,192.0,1.294934916031564,0.34,-1169.0,244.0,-1413.0,17577.0,38969.0,,6608.0,518.0,569.0,,0.32,,,,,millions,USD
Q4 2017,16070.0,,942.0,5.861854387056628,,,,788.0,4.9035469819539514,1.39,,,,,,,,,,,,,,,,millions,USD
FY2017,60828.0,57310.0,3518.0,5.783520747024397,,,,1595.0,2.622147695140396,2.79,-5966.0,1049.0,-7015.0,18322.0,39963.0,,6649.0,804.0,572.0,66.0,,,,,,millions,USD
Q1 2018,15526.0,14637.0,889.0,5.725879170423806,,,,393.0,2.5312379234831894,0.7,-3574.0,196.0,-3770.0,18737.0,41100.0,,6670.0,797.0,565.0,29.0,0.335,,,,,millions,USD
H1-2018,32594.0,30524.0,2070.0,6.35086212186292,,,,959.0,2.942259311529729,1.7,-3179.0,379.0,-3558.0,,,,,,566.0,63.0,0.67,,,,,millions,USD
Q2 2018,17068.0,15887.0,1181.0,6.919381298336067,,,,566.0,3.316147176001875,1.0,395.0,183.0,212.0,18712.0,38755.0,,6576.0,851.0,567.0,,0.335,,,,,millions,USD
Q3 2018,15800.0,14742.0,1058.0,6.696202531645569,,,,536.0,3.3924050632911396,0.94,-501.0,176.0,-677.0,19000.0,39664.0,,7320.0,915.0,568.0,,0.335,,,,,millions,USD
Q4 2018,15947.0,,1053.0,6.603122844422149,,,,315.0,1.9752931585878222,0.55,,,,,,,,,,,,,,,,millions,USD
FY2018,64341.0,60160.0,4181.0,6.49818933494972,,,,1810.0,2.8131362583733543,3.19,-4784.0,842.0,-5626.0,18996.0,40833.0,,8862.0,1997.0,567.0,109.0,,,,,,millions,USD
Q1 2019,15304.0,14376.0,928.0,6.0637741766858335,,,,233.0,1.5224777835859906,0.41,-2035.0,198.0,-2233.0,18910.0,43151.0,,8289.0,926.0,566.0,43.0,0.35,,,,,millions,USD
H1-2019,31601.0,29701.0,1900.0,6.012467959874687,,,,468.0,1.4809657922217652,0.83,-2713.0,383.0,-3096.0,,,,,,566.0,45.0,0.7,,,,,millions,USD
Q2 2019,16297.0,15325.0,972.0,5.964287905749525,,,,235.0,1.4419831870896485,0.42,-678.0,185.0,-863.0,18979.0,42616.0,,7713.0,849.0,566.0,,0.35,,,,,millions,USD
Q3 2019,16726.0,15648.0,1078.0,6.445055602056677,,,,407.0,2.4333373191438477,0.72,-926.0,183.0,-1109.0,18895.0,41804.0,,7646.0,932.0,563.0,,0.35,,,,,millions,USD
Q4 2019,16329.0,,1169.0,7.159042194868026,,,,504.0,3.086533161859269,0.9,,,,,,,,,,,,,,,,millions,USD
FY2019,64656.0,60509.0,4147.0,6.413944568176194,,,,1379.0,2.132826033160109,2.44,-5452.0,828.0,-6280.0,19225.0,43997.0,,7686.0,852.0,565.0,89.0,,,,,,millions,USD
Q1 2020,14970.0,14019.0,951.0,6.352705410821644,,,,391.0,2.61189044756179,0.69,-655.0,194.0,-849.0,18976.0,48395.0,,9121.0,4734.0,564.0,51.0,0.36,,,,,millions,USD
H1-2020,31251.0,29192.0,2059.0,6.588589165146716,,,,860.0,2.751911938817958,1.53,-436.0,360.0,-796.0,,,,,,563.0,75.0,0.72,,,,,millions,USD
Q2 2020,16281.0,15173.0,1108.0,6.8054787789447815,,,,469.0,2.880658436213992,0.84,219.0,166.0,53.0,19311.0,44341.0,,8642.0,1203.0,562.0,,0.36,,,,,millions,USD
Q3 2020,15126.0,14084.0,1042.0,6.8888007404469125,,,,225.0,1.4875049583498612,0.4,-1080.0,198.0,-1278.0,19341.0,44795.0,,7924.0,948.0,562.0,,0.36,,,,,millions,USD
Q4 2020,17978.0,,1352.0,7.520302592056958,,,,687.0,3.821337189898765,1.22,,,,,,,,,,,,,,,,millions,USD
FY2020,64355.0,59902.0,4453.0,6.919431279620854,,,,1772.0,2.7534768083288013,3.15,-2386.0,823.0,-3209.0,20022.0,49719.0,,7889.0,666.0,565.0,151.0,,,,,,millions,USD
Q1 2021,18893.0,17345.0,1548.0,8.193510824114751,,,,689.0,3.646853331921876,1.22,298.0,174.0,124.0,20861.0,51478.0,,8437.0,694.0,564.0,76.0,0.37,,,,,millions,USD
H1-2021,41819.0,38808.0,3011.0,7.200076520241995,,,,1401.0,3.3501518448552092,2.48,3007.0,427.0,2580.0,,,,,,565.0,114.0,0.74,,,,,millions,USD
Q2 2021,22926.0,21463.0,1463.0,6.381401029398935,,,,712.0,3.1056442467067957,1.26,2709.0,253.0,2456.0,21603.0,50958.0,,8432.0,869.0,566.0,,0.37,,,,,millions,USD
Q3 2021,20340.0,19014.0,1326.0,6.519174041297935,,,,526.0,2.5860373647984267,0.93,2846.0,287.0,2559.0,21990.0,52298.0,,8620.0,1083.0,566.0,,0.37,,,,,millions,USD
FY2021,85249.0,79262.0,5987.0,7.022956281012094,,,,2709.0,3.1777498856291566,4.79,6595.0,1169.0,5426.0,22508.0,56136.0,,9151.0,943.0,566.0,161.0,,,,,,millions,USD
Q1 2022,23650.0,21753.0,1897.0,8.021141649048626,,,,1054.0,4.456659619450317,1.86,-1206.0,217.0,-1423.0,23755.0,64866.0,,9295.0,1079.0,568.0,69.0,0.4,,,,,millions,USD
H1-2022,50934.0,46937.0,3997.0,7.847410374209762,,,,2290.0,4.496014450072643,4.03,-675.0,500.0,-1175.0,,,,,,568.0,97.0,0.8,,,,,millions,USD
Q2 2022,27284.0,25184.0,2100.0,7.696818648292039,,,,1236.0,4.530127547280458,2.18,531.0,283.0,248.0,24426.0,61828.0,,9166.0,906.0,568.0,,0.4,,,,,millions,USD
Q3 2022,24683.0,22872.0,1811.0,7.337033585868817,,,,1031.0,4.176963902280923,1.83,4023.0,341.0,3682.0,24029.0,58304.0,,8559.0,1099.0,563.0,,0.4,,,,,millions,USD
Q4 2022,25939.0,,1762.0,6.792860171941864,,,,1019.0,3.9284475114692166,1.84,,,,,,,,,,,,,,,,millions,USD
FY2022,101556.0,93986.0,7570.0,27.421575019923207,,,,4340.0,15.721220024632327,7.71,3478.0,1319.0,2159.0,24317.0,59774.0,,9619.0,1037.0,563.0,147.0,,,,,,millions,USD
Q1 2023,24072.0,21992.0,2080.0,8.640744433366567,,,,1170.0,4.860418743768694,2.12,-1610.0,327.0,-1937.0,24896.0,58802.0,,8697.0,899.0,551.0,65.0,0.45,,,,,millions,USD
H1-2023,49262.0,45299.0,3963.0,8.044740367829158,,,,2097.0,4.256830822946693,3.82,899.0,614.0,285.0,,,,,,549.0,86.0,0.9,,,,,millions,USD
Q2 2023,25190.0,23307.0,1883.0,7.475188566891624,,,,927.0,3.6800317586343785,1.7,2509.0,287.0,2222.0,24975.0,55499.0,,8545.0,1426.0,546.0,,0.45,,,,,millions,USD
Q3 2023,21695.0,19885.0,1810.0,8.342936160405623,,,,821.0,3.784282092648076,1.52,992.0,441.0,551.0,25265.0,55093.0,,8225.0,1498.0,540.0,,0.45,,,,,millions,USD
Q4 2023,22978.0,,1740.0,7.572460614500827,,,,565.0,2.4588737052833145,1.06,,,,,,,,,,,,,,,,millions,USD
FY2023,93935.0,86422.0,7513.0,29.243704020863337,,,,3483.0,13.557276867385465,6.43,4460.0,1494.0,2966.0,24145.0,54631.0,,8261.0,1368.0,542.0,112.0,,,,,,millions,USD
Q1 2024,21847.0,20188.0,1659.0,27.905803195962992,,,,729.0,12.262405382674517,1.42,700.0,328.0,372.0,23232.0,54831.0,,8246.0,830.0,514.0,66.0,0.5,,,,,millions,USD
H1-2024,44095.0,41040.0,3055.0,25.23750516315572,,,,1215.0,10.037174721189592,2.41,1168.0,690.0,478.0,,,,,,503.0,84.0,1.0,,,,,millions,USD
Q2 2024,22248.0,20852.0,1396.0,22.654982148653037,,,,486.0,7.8870496592015575,0.98,468.0,362.0,106.0,22159.0,52698.0,,8248.0,764.0,493.0,,0.5,,,,,millions,USD
Q3 2024,19937.0,18572.0,1365.0,22.79559118236473,,,,18.0,0.30060120240480964,0.04,1300.0,381.0,919.0,21984.0,52199.0,,8325.0,784.0,483.0,,0.5,,,,,millions,USD
FY2024,85530.0,79752.0,5778.0,23.70656053830058,,,,1800.0,7.385221351495508,3.65,2790.0,1563.0,1227.0,22178.0,53271.0,,8928.0,611.0,493.0,74.0,,,,,,millions,USD
Q1 2025,20175.0,18995.0,1180.0,19.199479336153598,,,,295.0,4.799869834038399,0.61,-342.0,291.0,-633.0,22127.0,53402.0,,8300.0,864.0,483.0,50.0,0.51,,,,,millions,USD
H1-2025,41341.0,38791.0,2550.0,20.421238087611115,,,,514.0,4.116280932169456,1.06,3956.0,596.0,3360.0,,,,,,484.0,72.0,1.02,,,,,millions,USD
Q2 2025,21166.0,19796.0,1370.0,21.605425011827787,,,,219.0,3.4537139252483833,0.45,4298.0,305.0,3993.0,22438.0,51996.0,,8372.0,1057.0,484.0,,0.51,,,,,millions,USD
Q3 2025,20372.0,19102.0,1270.0,19.79426433915212,,,,108.0,1.683291770573566,0.22,1809.0,296.0,1513.0,22502.0,51918.0,,7610.0,1235.0,484.0,,0.51,,,,,millions,USD
FY2025,80269.0,75236.0,5033.0,20.167494790831864,,,,1078.0,4.3196025004007055,2.23,5452.0,1248.0,4204.0,22740.0,52389.0,,8618.0,1015.0,484.0,83.0,,,,,,millions,USD
Q1 2026,20490.0,19268.0,1222.0,19.905522071998696,,,,298.0,4.854210783515231,0.62,150.0,194.0,-44.0,22811.0,55598.0,,7610.0,591.0,484.0,64.0,0.52,,,,,millions,USD
H1-2026,43171.0,40014.0,3157.0,25.20156462041989,,,,1206.0,9.627205236688752,2.49,1299.0,466.0,833.0,,,,,,485.0,138.0,1.04,,,,,millions,USD
Q2 2026,22681.0,20746.0,1935.0,30.300657688694017,,,,908.0,14.218603194487942,1.87,1149.0,272.0,877.0,23580.0,53527.0,,7604.0,1060.0,485.0,,0.52,,,,,millions,USD
