Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1-2022,3281.0,1510.0,,,736.0,22.432185309356903,900.0,557.0,16.976531545260592,1.84,538.0,139.0,399.0,,,,,,302.0,71.0,0.42,,,,,millions,USD
Q2 2022,1607.0,746.0,,,360.0,22.4019912881145,,274.0,17.050404480398257,0.91,283.0,64.0,219.0,5122.0,10455.0,5333.0,2730.0,1186.0,301.0,27.0,0.21,,,,,millions,USD
Q3 2022,1718.0,779.0,,,411.0,23.923166472642606,,329.0,19.150174621653086,1.1,326.0,82.0,244.0,5091.0,10484.0,5393.0,2732.0,1071.0,299.0,28.0,0.21,,,,,millions,USD
FY2022,6848.0,3126.0,,,1618.0,23.62733644859813,1935.0,1254.0,18.311915887850468,4.18,1312.0,291.0,1021.0,5305.0,10532.0,5227.0,2733.0,1053.0,300.0,125.0,0.84,,,,,millions,USD
Q1 2023,1756.0,788.0,,,426.0,24.25968109339408,493.0,352.0,20.045558086560362,1.19,296.0,76.0,220.0,5609.0,10919.0,5310.0,2733.0,1250.0,297.0,44.0,0.225,,,,,millions,USD
H1-2023,3473.0,1581.0,,,809.0,23.293982147998847,947.0,654.0,18.830981860063346,2.2,694.0,133.0,561.0,,,,,,297.0,68.0,0.45,,,,,millions,USD
Q2 2023,1717.0,793.0,,,383.0,22.30634828188701,,302.0,17.58881770529994,1.02,398.0,57.0,341.0,5781.0,10792.0,5011.0,2733.0,1175.0,297.0,25.0,0.225,,,,,millions,USD
Q3 2023,1672.0,1014.0,,,133.0,7.954545454545454,,111.0,6.638755980861244,0.38,562.0,81.0,481.0,5558.0,10675.0,5117.0,2734.0,1329.0,295.0,29.0,0.225,,,,,millions,USD
Q4 2023,,,,,,,,,,,,,,,,,,,,,0.236,,,,,millions,USD
FY2023,6833.0,3368.0,,,1350.0,19.75706132006439,1621.0,1240.0,18.147226693985072,4.19,1772.0,298.0,1474.0,-327.0,10763.0,4918.0,2735.0,1590.0,296.0,111.0,0.9,,,,,millions,USD
Q1 2024,1658.0,750.0,,,384.0,23.16043425814234,446.0,348.0,20.989143546441497,1.18,485.0,90.0,395.0,6188.0,10948.0,4760.0,2555.0,1748.0,294.0,44.0,0.236,,,,,millions,USD
H1-2024,3231.0,1467.0,,,747.0,23.119777158774372,872.0,656.0,20.303311668214175,2.23,818.0,193.0,625.0,,,,,,294.0,75.0,0.472,,,,,millions,USD
Q2 2024,1573.0,717.0,,,363.0,23.076923076923077,,308.0,19.58041958041958,1.05,333.0,103.0,230.0,6214.0,10856.0,4642.0,2136.0,1671.0,293.0,32.0,0.236,,,,,millions,USD
Q3 2024,1578.0,723.0,,,333.0,21.102661596958175,,282.0,17.870722433460077,0.97,452.0,92.0,360.0,5903.0,10996.0,5093.0,2137.0,1779.0,291.0,28.0,0.236,,,,,millions,USD
Q4 2024,,,,,,,,,,,,,,,,,,,,,0.248,,,,,millions,USD
FY2024,6510.0,2975.0,,,1488.0,22.857142857142858,1745.0,1289.0,19.80030721966206,4.43,1751.0,378.0,1373.0,5898.0,11846.0,5948.0,3345.0,1329.0,291.0,129.0,0.944,,,,,millions,USD
Q1 2025,1681.0,782.0,,,376.0,22.367638310529447,448.0,318.0,18.917311124330755,1.11,431.0,97.0,334.0,-381.0,11914.0,5887.0,3347.0,1467.0,287.0,40.0,0.248,,,,,millions,USD
H1-2025,3349.0,1584.0,,,676.0,20.18512988951926,821.0,533.0,15.915198566736338,1.86,652.0,211.0,441.0,,,,,,286.0,70.0,0.496,,,,,millions,USD
Q2 2025,1668.0,802.0,,,300.0,17.985611510791365,,215.0,12.88968824940048,0.75,221.0,114.0,107.0,-280.0,12158.0,6022.0,3349.0,1486.0,285.0,30.0,0.248,,,,,millions,USD
Q3 2025,1738.0,850.0,,,360.0,20.713463751438436,,336.0,19.332566168009205,1.18,362.0,103.0,259.0,6370.0,12226.0,5856.0,3350.0,1535.0,285.0,32.0,0.248,,,,,millions,USD
FY2025,6948.0,3305.0,,,1479.0,21.286701208981,1767.0,1303.0,18.753598157743234,4.57,1559.0,407.0,1152.0,6741.0,12727.0,5986.0,3050.0,1789.0,285.0,128.0,0.992,,,,,millions,USD
Q1 2026,1798.0,852.0,,,353.0,19.632925472747498,420.0,305.0,16.96329254727475,1.07,268.0,93.0,175.0,-184.0,12813.0,5905.0,3050.0,1758.0,284.0,41.0,0.255,,,,,millions,USD
H1-2026,3633.0,1697.0,,,752.0,20.699146710707407,886.0,644.0,17.726396917148364,2.27,545.0,169.0,376.0,,,,,,284.0,73.0,0.51,,,,,millions,USD
Q2 2026,1835.0,845.0,,,399.0,21.74386920980926,,339.0,18.474114441416894,1.2,277.0,76.0,201.0,-202.0,13065.0,5943.0,3051.0,1807.0,283.0,34.0,0.255,,,,,millions,USD
Q3 2026,1878.0,836.0,,,444.0,23.642172523961662,,362.0,19.275825346112885,1.28,519.0,80.0,439.0,7363.0,13967.0,6604.0,3645.0,1758.0,283.0,31.0,0.255,,,,,millions,USD
