Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2011,,,512.6,,196.5,,243.5,305.7,,3.28,58.7,,,1085.8,2349.0,1263.2,480.2,463.4,93.149236,5.7,,,,,,millions,USD
Q1 2012,,,149.1,,56.4,,69.8,47.5,,0.51,-3.5,,,1140.7,2250.2,1109.5,319.2,367.2,92.976672,,0.08,,,,,millions,USD
H1-2012,,,309.6,,119.9,,146.4,82.5,,0.89,3.6,,,,,,,,93.06248,3.8,,,,,,millions,USD
Q2 2012,,,160.5,,63.5,,,35.0,,0.38,7.1,,,1157.8,2191.6,1033.8,284.6,259.6,93.147962,1.4,0.08,,,,,millions,USD
Q3 2012,,,156.8,,63.4,,,37.0,,0.4,70.10000000000001,,,1191.4,2235.3,1043.9,279.6,279.6,93.138184,1.5,0.1,,,,,millions,USD
Q4 2012,,,185.6,,,,,39.2,,0.42,,,,,,,,,,,0.1,,,,,millions,USD
FY2012,,,652.0,,259.4,,314.0,158.7,,1.71,143.8,,,1194.1,2278.8,1084.7,262.3,266.9,93.108122,6.8,,,,,,millions,USD
Q1 2013,,,179.3,,72.3,,86.39999999999999,39.0,,0.42,33.3,,,1235.7,2267.1,1031.4,229.1,306.9,93.18489,4.0,0.1,,,,,millions,USD
H1-2013,,,377.3,,149.8,,177.8,81.1,,0.87,105.0,,,,,,,,93.208686,6.4,,,,,,millions,USD
Q2 2013,,,198.0,,77.4,,,42.1,,0.45,71.7,,,1256.5,2295.2,1038.7,209.3,366.1,93.231908,2.4,0.12,,,,,millions,USD
Q3 2013,,,196.6,,78.3,,,46.2,,0.5,83.0,,,1252.6,2348.9,1096.3,227.8,374.1,92.728061,2.3,0.12,,,,,millions,USD
Q4 2013,,,199.9,,,,,42.4,,0.46,,,,,,,,,,,0.12,,,,,millions,USD
FY2013,,,773.8,,299.9,,359.59999999999997,169.7,,1.83,279.6,,,1328.7,2391.5,1062.8,206.1,380.7,92.78767,10.5,,,,,,millions,USD
Q1 2014,,,195.9,,80.4,,95.2,46.7,,0.51,11.8,,,1343.4,2381.2,1037.8,227.0,369.8,91.965995,5.8,0.15,,,,,millions,USD
H1-2014,,,412.1,,172.9,,202.5,104.0,,1.14,89.8,,,,,,,,91.558982,7.8,,,,,,millions,USD
Q2 2014,,,216.2,,92.5,,,57.3,,0.63,78.0,,,1356.7,2430.7,1074.0,250.4,393.7,91.156313,2.0,0.15,,,,,millions,USD
Q3 2014,,,215.3,,83.0,,,50.6,,0.56,74.00000000000001,,,1375.2,2486.8,1111.6,254.5,400.5,90.60575,1.8,0.15,,,,,millions,USD
Q4 2014,,,231.9,,,,,53.2,,0.59,,,,,,,,,,,0.15,,,,,millions,USD
FY2014,,,859.3,,345.3,,405.1,207.8,,1.14,264.0,,,1381.3,2498.1,1134.0,237.5,319.4,181.973962,10.8,,,,,,millions,USD
Q1 2015,,,229.2,,97.4,,113.0,58.4,,0.32,-0.4,,,1405.1,2565.3,1160.2,303.9,284.1,90.166925,5.7,0.095,,,,,millions,USD
H1-2015,,,491.6,,214.3,,245.9,129.5,,1.44,61.2,,,,,,,,89.995177,6.8,,,,,,millions,USD
Q2 2015,,,262.4,,116.9,,,71.1,,0.4,61.6,,,1436.5,2589.8,1153.3,279.6,248.1,89.825155,1.1,0.095,,,,,millions,USD
Q3 2015,,,255.6,,117.9,,,73.6,,0.41,175.89999999999998,,,1422.4,2600.2,1177.8,260.8,282.9,178.739148,1.0,0.095,,,,,millions,USD
Q4 2015,,,262.6,,,,,79.8,,0.45,,,,,,,,,,,0.095,,,,,millions,USD
FY2015,,,1009.8,,452.9,,515.9,282.9,,1.58,351.7,,,1442.3,2629.2,1186.9,261.9,323.6,179.00918,8.8,,,,,,millions,USD
Q1 2016,,,262.7,,118.7,,134.9,73.5,,0.41,26.5,,,1478.5,2650.6,1172.1,287.3,305.5,177.810722,5.1,0.12,,,,,millions,USD
H1-2016,,,546.4,,255.9,,288.0,160.6,,0.91,155.1,,,,,,,,177.404646,6.9,,,,,,millions,USD
Q2 2016,,,283.7,,137.2,,,87.1,,0.49,128.6,,,1480.7,2672.2,1191.5,282.0,287.4,176.99872,1.8,0.12,,,,,millions,USD
Q3 2016,,,283.3,,131.6,,,83.2,,0.47,108.50000000000003,,,1525.6,2824.4,1298.8,336.2,269.3,176.548378,1.2,0.12,,,,,millions,USD
Q4 2016,,,289.6,,,,,82.7,,0.47,,,,,,,,,,,0.12,,,,,millions,USD
FY2016,2685.9,1571.7,1114.2,41.4833016865855,515.0,19.174206038944114,580.1,326.5,12.156074314010201,1.85,446.6,,,1511.4,2891.0,1375.7,330.8,330.4,176.82528,9.4,,,,,,millions,USD
Q1 2017,740.0,,300.9,40.662162162162154,136.6,18.45945945945946,153.5,87.7,11.851351351351353,0.5,,,,1566.4,2940.2,1373.8,369.4,293.4,175.419919,5.9,0.14,,,,,millions,USD
H1-2017,,873.1,605.1,,278.2,,312.5,180.1,,1.03,73.2,,,,,,,,175.153524,7.2,,,,,,millions,USD
Q2 2017,738.2,434.0,304.2,41.20834462205364,141.6,19.181793551882954,,92.4,12.516933080465996,0.53,,,,1613.7,2984.0,1370.3,375.1,306.6,174.889449,1.3,0.14,,,,,millions,USD
Q3 2017,749.9,444.9,305.0,40.67208961194826,144.0,19.202560341378852,,93.7,12.494999333244433,0.54,76.99999999999999,,,1665.9,3104.6,1438.7,449.7,321.9,174.355743,1.3,0.14,,,,,millions,USD
Q4 2017,768.6,,322.3,41.933385376008324,,,,22.7,2.953421805880822,0.13,,,,,,,,,,,0.14,,,,,millions,USD
FY2017,2996.7,1764.3,1232.4,41.1252377615377,577.9,19.284546334301066,648.0,296.5,9.894216972002537,1.7,326.4,,,1644.9,3197.4,1552.5,417.9,346.6,174.605189,9.9,,,,,,millions,USD
Q1 2018,788.0,466.5,321.5,40.7994923857868,142.0,18.02030456852792,159.9,98.8,12.538071065989847,0.57,43.2,,,1708.4,3106.9,1398.5,293.2,241.9,173.350664,6.5,0.18,,,,,millions,USD
H1-2018,1621.3,958.8,662.5,40.86227101708506,301.6,18.602356133966573,337.0,213.3,13.156109295010179,1.23,173.2,,,,,,,,173.039007,7.9,,,,,,millions,USD
Q2 2018,833.3,492.3,341.0,40.92163686547462,159.6,19.152766110644425,,114.5,13.74054962198488,0.66,130.0,,,1730.3,3085.3,1355.0,248.1,260.0,172.730166,1.4,0.18,,,,,millions,USD
Q3 2018,754.1,448.1,306.0,40.5781726561464,144.7,19.188436546877067,,104.6,13.870839411218668,0.61,116.0,,,1756.2,3025.2,1269.0,193.3,233.0,172.084616,1.8,0.18,,,,,millions,USD
Q4 2018,812.5,,337.0,41.47692307692308,,,,126.3,15.544615384615385,0.74,,,,,,,,,,,0.22,,,,,millions,USD
FY2018,3187.9,1882.4,1305.5,40.95172370526052,613.4,19.241506948147684,685.3,444.2,13.933937701935442,2.58,448.9,,,1717.0,3071.5,1354.5,221.4,259.7,172.19404,10.1,,,,,,millions,USD
Q1 2019,748.2,455.4,292.8,39.13392141138733,128.3,17.147821438118154,148.5,89.3,11.935311414060411,0.53,21.6,,,1749.2,3143.5,1394.3,284.4,337.8,169.096142,8.7,0.22,,,,,millions,USD
H1-2019,1513.6,912.1,601.5,39.7396934460888,273.5,18.06950317124736,311.9,191.4,12.645348837209303,1.14,143.7,,,,,,,,168.588446,10.8,,,,,,millions,USD
Q2 2019,765.4,456.7,308.7,40.33185262607787,145.2,18.97047295531748,,102.1,13.339430363208779,0.61,122.1,,,1725.1,3175.6,1450.5,358.6,281.6,168.086268,2.1,0.22,,,,,millions,USD
Q3 2019,728.2,444.0,284.2,39.02773963196923,125.7,17.26174127986817,,87.3,11.98846470749794,0.53,136.3,,,1656.2,3067.9,1411.7,319.2,219.4,165.543245,1.5,0.22,,,,,millions,USD
Q4 2019,750.9,,295.0,39.2861899054468,,,,91.3,12.158742841923026,0.56,,,,,,,,,,,0.24,,,,,millions,USD
FY2019,2992.7,1812.0,1180.7,39.45266815918736,529.1,17.67968723894811,607.4,370.0,12.36341764961406,2.22,456.2,,,1666.8,3058.0,1391.2,290.8,374.0,166.710897,13.3,,,,,,millions,USD
Q1 2020,636.9,397.4,239.5,37.60401946930445,84.9,13.330193122939239,105.0,51.7,8.117443868739207,0.32,54.1,,,1616.3,2983.0,1366.7,342.4,416.1,162.897605,9.0,0.24,,,,,millions,USD
H1-2020,1300.8,813.8,487.0,37.438499384993854,184.2,14.160516605166052,224.2,119.5,9.186654366543666,0.74,179.3,,,,,,,,162.535666,10.4,,,,,,millions,USD
Q2 2020,663.9,416.4,247.5,37.27971079981925,99.3,14.957071848169907,,67.8,10.212381382738364,0.42,125.20000000000002,,,1658.1,2984.2,1326.1,281.1,442.7,162.173842,1.4,0.24,,,,,millions,USD
Q3 2020,760.0,462.9,297.1,39.0921052631579,149.8,19.710526315789476,,105.4,13.86842105263158,0.65,151.09999999999997,,,1747.1,2971.1,1224.0,113.9,377.9,162.479678,1.1,0.24,,,,,millions,USD
Q4 2020,834.5,,324.1,38.83762732174955,,,,120.0,14.37986818454164,0.74,,,,,,,,,,,0.26,,,,,millions,USD
FY2020,2895.3,1787.1,1108.2,38.27582633923946,503.2,17.3798915483715,583.2,344.9,11.91240976755431,2.12,562.1,,,1848.3,3160.7,1312.4,120.0,573.1,162.604149,12.7,,,,,,millions,USD
Q1 2021,769.0,480.4,288.6,37.529258777633295,142.2,18.491547464239268,161.7,97.7,12.704811443433032,0.6,104.4,,,1849.0,3106.8,1257.8,106.4,578.5,162.785323,7.4,,,,,,millions,USD
H1-2021,1628.8,1018.8,610.0,37.450884086444006,306.2,18.79911591355599,345.2,215.9,13.255157170923379,1.33,196.0,,,,,,,,162.255552,8.9,,,,,,millions,USD
Q2 2021,859.8,538.4,321.4,37.380786229355664,164.0,19.074203303093743,,118.2,13.747383112351711,0.73,91.6,,,1816.3,3140.2,1323.9,106.4,444.8,161.731973,1.5,,,,,,millions,USD
Q3 2021,914.6,574.3,340.3,37.20752241417013,178.5,19.516728624535315,,131.6,14.388803848677018,0.82,180.8,,,1896.5,3300.0,1403.5,106.4,486.1,160.628348,1.4,,,,,,millions,USD
FY2021,3538.9,2228.0,1310.9,37.04258385373986,682.0,19.27152505015683,759.9,487.1,13.764164005764504,3.02,641.1,,,1832.2,3474.4,1642.2,203.5,443.3,161.319902,11.9,,,,,,millions,USD
Q1 2022,977.7,636.1,341.6,34.93914288636596,176.5,18.05257236371075,196.8,119.8,12.253247417408202,0.76,16.5,,,1808.9,3434.9,1626.0,295.4,405.8,158.317699,7.6,,,,,,millions,USD
H1-2022,1943.6,1267.6,676.0,34.780819098579954,354.5,18.239349660423958,392.8,246.0,12.656925293270222,1.56,54.4,,,,,,,,157.470253,9.0,,,,,,millions,USD
Q2 2022,965.9,631.5,334.4,34.62056113469303,178.0,18.428408737964595,,126.2,13.065534734444558,0.81,37.9,,,1792.5,3321.4,1528.9,298.4,359.4,156.631672,1.4,,,,,,millions,USD
Q3 2022,874.2,569.2,305.0,34.88904140928849,163.6,18.71425303134294,,109.8,12.560054907343856,0.71,160.29999999999998,,,1747.8,3231.9,1484.1,287.8,358.8,155.074862,1.4,,,,,,millions,USD
FY2022,3753.9,2424.3,1329.6,35.41916406936785,362.0,9.643304296864594,438.9,235.7,6.2788033778204,1.51,391.4,,,1747.7,3332.3,1584.6,354.5,391.2,155.779364,11.1,,,,,,millions,USD
Q1 2023,966.4,592.3,374.1,38.710678807947026,193.9,20.064155629139073,213.1,126.9,13.131208609271525,0.84,119.9,,,1790.2,3336.3,1546.1,340.8,406.2,151.900847,7.0,,,,,,millions,USD
H1-2023,1927.2,1168.4,758.8,39.373183893731834,421.3,21.860730593607304,459.40000000000003,283.9,14.731216272312162,1.87,260.2,,,,,,,,151.719845,8.6,,,,,,millions,USD
Q2 2023,960.8,576.1,384.7,40.039550374687764,227.4,23.667776852622815,,157.0,16.340549542048294,1.04,140.29999999999998,,,1888.4,3248.8,1360.4,206.0,378.9,151.5411,1.6,,,,,,millions,USD
Q3 2023,937.5,581.3,356.2,37.99466666666667,193.2,20.607999999999997,,135.4,14.442666666666668,0.9,178.8,,,1882.4,3200.1,1317.7,129.6,281.0,151.209974,1.5,,,,,,millions,USD
FY2023,3852.8,2368.0,1484.8,38.538205980066444,745.5,19.34956395348837,823.8,556.6,14.446636212624583,3.69,670.3,,,1844.4,3213.9,1369.5,137.3,339.9,151.015574,11.5,,,,,,millions,USD
Q1 2024,978.8,594.1,384.7,39.30322844299142,193.7,19.789538210053127,213.29999999999998,147.6,15.079689415610954,1.0,106.6,,,1881.8,3182.2,1300.4,119.7,251.6,148.297481,8.3,,,,,,millions,USD
H1-2024,2003.1,1222.4,780.7,38.974589386451,402.1,20.07388547750986,441.3,303.8,15.16649193749688,2.05,164.0,,,,,,,,147.948559,10.4,,,,,,millions,USD
Q2 2024,1024.3,628.3,396.0,38.660548667382606,208.4,20.345601874450846,228.0,156.2,15.249438641023138,1.06,57.400000000000006,,,1911.6,3197.6,1286.0,140.4,216.1,147.599585,2.1,,,,,,millions,USD
Q3 2024,902.6,565.3,337.3,37.36982051850211,158.1,17.516064701972077,178.4,120.1,13.306004874806115,0.82,195.89999999999998,,,1916.7,3154.2,1237.5,119.7,219.3,146.70034,2.3,,,,,,millions,USD
FY2024,3818.1,2362.0,1456.1,38.13676959744375,707.7,18.53539718708258,786.5,533.6,13.975537571043189,3.63,581.8,,,1883.5,3240.0,1356.5,203.2,239.6,147.08408,14.9,,,,,,millions,USD
Q1 2025,963.9,588.5,375.4,38.94594874987032,184.0,19.089117128332813,204.7,136.6,14.171594563751427,0.95,38.7,,,1855.1,3267.7,1412.6,269.8,173.0,144.40772,6.1,,,,,,millions,USD
H1-2025,1975.2,1202.7,772.5,39.10996354799514,390.2,19.754961522883757,431.4,288.8,14.621304171729447,2.01,178.3,,,,,,,,143.440329,8.6,,,,,,millions,USD
Q2 2025,1011.3,614.2,397.1,39.26629091268665,206.2,20.389597547710867,226.7,152.2,15.04993572629289,1.07,139.60000000000002,,,1845.9,3246.7,1400.8,303.4,177.9,142.483521,,,,,,,millions,USD
Q3 2025,942.5,578.0,364.5,38.673740053050395,175.4,18.610079575596817,197.0,132.0,14.0053050397878,0.94,255.39999999999998,,,1844.5,3170.7,1326.2,185.8,152.7,140.894888,,,,,,,millions,USD
FY2025,3830.2,2342.8,1487.4,38.8334812803509,728.6,19.02250535220093,813.7,546.2,14.260351939846485,3.85,616.8,,,1858.0,3142.8,1284.8,197.3,174.5,141.91484,13.8,,,,,,millions,USD
Q1 2026,945.6,579.9,365.7,38.6738578680203,161.8,17.110829103214893,185.70000000000002,118.0,12.478849407783416,0.85,129.4,,,1877.9,3650.3,1772.4,615.8,185.2,139.16738,6.6,,,,,,millions,USD
H1-2026,1949.9,1196.4,753.5,38.64300733370942,327.9,16.816246987024975,376.4,242.9,12.45704907943997,1.75,253.8,,,,,,,,138.511483,9.3,,,,,,millions,USD
Q2 2026,1004.3,616.5,387.8,38.613959972119886,166.1,16.538882803943046,190.7,124.9,12.436522951309371,0.91,124.4,,,1841.9,3644.5,1802.6,637.5,181.3,137.862584,,,,,,,millions,USD
