Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q4 2019,875.563,296.868,,,252.781,28.87068092187541,357.843,178.673,20.40664121256837,1.47,172.445,,,6127.775,14388.125,,4324.335,189.272,121.359,,,,,,,millions,USD
FY2019,2901.848,858.837,,,746.058,25.709754611544096,1137.5140000000001,511.406,17.62345925768683,4.35,968.769,,,5750.223,13367.619,,3529.452,24.55,117.461,11.121,,,,,,millions,USD
Q1 2020,977.665,317.883,,,331.438,33.90097835148032,437.354,239.646,24.512077245273176,1.95,,,,6304.415,14716.398,,4328.997,320.099,122.997,,,,,,,millions,USD
H1-2020,1853.228,614.751,,,584.219,31.52439958817804,795.1970000000001,418.319,22.572451959499855,3.42,633.775,,,,,,,,122.179,,,,,,,millions,USD
Q2 2020,492.995,26.072,,,139.035,28.202111583281773,246.139,117.791,23.89294009067029,0.96,,,,6461.471,14870.982,,4531.498,208.064,123.032,,,,,,,millions,USD
Q3 2020,,,,,100.845,,,65.333,,0.53,261.711,,,,,,,,,,,,,,,millions,USD
Q4 2020,914.48,288.26,,,298.84,32.678680780334176,414.125,217.678,23.803473011984952,1.71,157.069,,,7213.156,16475.879,,5125.033,457.599,127.034,,,,,,,millions,USD
FY2020,2821.137,658.854,,,824.099,29.211590929472763,1253.9270000000001,601.443,21.319170249441978,4.89,1037.999,,,6791.203,15359.032,,4531.944,20.808,122.872,9.583,,,,,,millions,USD
Q1 2021,1319.073,573.809,,,381.804,28.944872649201365,500.43999999999994,296.754,22.497162780225203,2.3,,,,7820.925,19408.81,,7316.581,865.311,129.164,,,,,,,millions,USD
H1-2021,2233.553,862.069,,,680.644,30.473599686239815,914.565,514.432,23.03200327012612,4.01,-1402.246,,,,,,,,128.1,,,,,,,millions,USD
Q2 2021,605.553,86.87,,,133.39,22.02779938337354,252.738,102.411,16.911979628537882,0.78,,,,7773.758,19315.435,,7328.947,524.621,131.486,,,,,,,millions,USD
Q3 2021,,,,,,,,,,,243.779,,,,,,,,,,,,,,,millions,USD
Q4 2021,1012.786,371.163,,,275.861,27.23783701591452,403.717,249.209,24.606284052109725,1.86,61.824,,,8289.545,20545.784,,7956.554,264.005,133.689,,,,,,,millions,USD
FY2021,3407.49,1032.717,,,904.998,26.55908014403564,1382.975,665.563,19.532353726643368,5.12,-1084.251,,,7906.889,19608.662,,7330.657,116.723,129.834,11.255,,,,,,millions,USD
Q1 2022,1649.819,871.378,,,385.132,23.34389408777569,518.506,324.999,19.699070019196046,2.37,,,,8983.231,21271.143,,7958.999,582.495,137.25,,,,,,,millions,USD
H1-2022,2662.605,1242.541,,,660.993,24.825049152991152,922.2230000000001,574.208,21.565647176355483,4.24,640.484,,,,,,,,135.47,,,,,,,millions,USD
Q2 2022,816.429,249.159,,,154.587,18.93453074302848,288.818,128.547,15.74503110497055,0.92,,,,9268.171,21655.484,,7960.594,328.075,140.227,,,,,,,millions,USD
Q3 2022,,,,,,,,,,,288.832,,,,,,,,,,,,,,,millions,USD
Q4 2022,1484.009,738.249,,,321.186,21.64313019664975,467.206,271.86,18.319295907235063,1.91,188.9,,,9836.274,23366.161,,8753.279,171.597,141.937,,,,,,,millions,USD
FY2022,4201.662,1682.656,,,920.982,21.91946901012028,1456.637,774.398,18.43075430627214,5.6,977.584,,,9419.091,22192.989,,7962.104,51.554,138.096,10.743,,,,,,millions,USD
Q1 2023,1540.973,666.211,,,422.638,27.426697288012186,570.9549999999999,357.671,23.21072465254096,2.48,,,,10205.205,21311.861,,6554.609,95.175,143.987,,,,,,,millions,USD
H1-2023,3024.982,1404.46,,,743.824,24.589369457405034,1038.161,629.531,20.811065983202543,4.4,2892.716,,,,,,,,142.963,,,,,,,millions,USD
Q2 2023,662.733,44.55,,,169.253,25.538640749743863,319.979,137.807,20.793743483423942,0.94,,,,10602.381,21771.529,,6555.158,56.237,146.067,,,,,,,millions,USD
Q3 2023,,,,,,,,,,,328.7919999999999,,,,,,,,,,,,,,,millions,USD
Q4 2023,1158.467,338.869,,,399.105,34.45113240169983,563.713,311.292,26.871028695681442,2.08,245.28,,,11273.209,23684.243,,7445.756,278.315,149.796,,0.805,,,,,millions,USD
FY2023,4275.357,1452.173,,,1067.147,24.960418510079975,1671.474,885.862,20.7201878112167,6.1,3459.743,,,10870.064,22516.968,,6555.701,15.404,145.166,10.178,,,,,,millions,USD
Q1 2024,1647.227,624.295,,,550.99,33.44954884785157,716.077,432.023,26.227289863510006,2.85,,,,11618.639,24004.64,,7446.446,262.497,151.297,,0.805,,,,,millions,USD
H1-2024,2805.694,963.164,,,950.095,33.863101250528395,1279.79,743.315,26.493088697484474,4.93,991.873,,,,,,,,150.547,,1.61,,,,,millions,USD
Q2 2024,701.549,,,,220.267,31.397236686247147,387.094,165.564,23.599777064752423,1.08,,,,12183.076,24891.251,,7786.816,674.62,153.396,,0.805,,,,,millions,USD
Q3 2024,,,,,,,,,,,411.19100000000003,,,,,,,,,,,,,,,millions,USD
Q4 2024,1175.999,234.048,,,459.48,39.07146179546071,640.013,351.858,29.919923401295407,2.23,282.022,,,12780.481,26497.093,,8425.055,584.536,157.824,,0.87,,,,,millions,USD
FY2024,4165.187,,,,1355.362,32.54024369133967,2025.334,1042.895,25.03837162653201,6.83,1733.746,,,12157.669,25194.465,,7785.297,307.34,152.666,10.709,,,,,,millions,USD
Q1 2025,1950.502,779.233,,,628.939,32.244981035651335,811.689,485.576,24.894924486106657,3.03,,,,13137.965,26980.381,,8425.437,543.504,160.426,,0.87,,,,,millions,USD
H1-2025,3126.501,1013.281,,,1088.419,34.8126867702905,1451.7020000000002,837.434,26.78502261793615,5.26,1204.959,,,,,,,,159.125,,1.74,,,,,millions,USD
Q2 2025,838.774,,,,252.067,30.051837562919214,437.853,186.429,22.22636848543231,1.16,,,,13385.838,27712.527,,8919.726,709.378,161.171,,0.87,,,,,millions,USD
Q3 2025,,,,,,,,,,,496.37300000000005,,,,,,,,,,,,,,,millions,USD
Q4 2025,1342.585,,,,514.764,38.3412595850542,709.409,402.964,30.014040079399066,2.44,308.058,,,14282.892,29798.395,,9555.875,367.023,164.871,,1.0,,,,,millions,USD
FY2025,4702.755,,,,1559.971,33.17142823727794,2294.716,1198.754,25.490462505488804,7.46,2049.456,,,13558.89,28249.522,,8918.944,202.687,160.573,12.731,,,,,,millions,USD
Q1 2026,1962.402,,,,764.804,38.97285061878249,960.491,581.899,29.65238518917123,3.47,,,,14908.65,30380.096,,9556.624,125.694,167.812,,1.0,,,,,millions,USD
H1-2026,3304.987,,,,1279.568,38.71627936811854,1669.9,984.863,29.799300269562334,5.92,1031.547,,,,,,,,166.342,,2.0,,,,,millions,USD
Q2 2026,879.059,,,,320.414,36.449658100309534,521.935,242.689,27.607816995218755,1.43,,,,15258.058,31585.539,,10251.258,520.953,169.374,,1.0,,,,,millions,USD
Q3 2026,,,,,,,,,,,639.9189999999999,,,,,,,,,,,,,,,millions,USD
