Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q3 2018,6654.0,,,,,,,1654.0,24.857228734595733,1.89,5086.0,335.0,4751.0,21460.0,189000.0,167632.0,55300.0,,860.0,,0.39,,,,,millions,USD
Q4 2018,,,,,,,,2010.0,,2.33,,,,,,,,,,,0.39,,,,,millions,USD
FY2018,26607.0,,,,,,,6921.0,26.011951742022777,,8930.0,1310.0,7620.0,22290.0,189000.0,166312.0,58423.0,,859.0,288.0,1.48,,,,,millions,USD
Q1 2019,6697.0,,,,,,,1550.0,23.144691652978945,1.81,8547.0,348.0,8199.0,22218.0,197000.0,174975.0,58418.0,,843.0,85.0,0.39,,,,,millions,USD
H1-2019,13776.0,,,,,,,3311.0,24.034552845528456,3.88,11477.0,840.0,10637.0,,,,,,839.0,156.0,0.78,,,,,millions,USD
Q2 2019,7080.0,,,,,,,1761.0,24.872881355932204,2.07,2930.0,492.0,2438.0,23092.0,198000.0,174511.0,57736.0,,836.0,,0.39,,,,,millions,USD
Q3 2019,7051.0,,,,,,,1755.0,24.89008651255141,2.09,-1041.0,374.0,-1415.0,23025.0,194000.0,171159.0,58474.0,,827.0,,0.43,,,,,millions,USD
Q4 2019,,,,,,,,1693.0,,2.04,,,,,,,,,,,0.43,,,,,millions,USD
FY2019,28159.0,,,,,,,6759.0,24.002983060478,8.0,13632.0,1645.0,11987.0,23071.0,198000.0,175250.0,57835.0,,830.0,283.0,1.64,,,,,millions,USD
Q1 2020,6296.0,,,,,,,367.0,5.829097839898348,0.41,-2219.0,335.0,-2554.0,21006.0,186000.0,165054.0,52588.0,,808.0,43.0,0.43,,,,,millions,USD
H1-2020,10653.0,,,,,,,624.0,5.857504928189242,0.71,-89.0,689.0,-778.0,,,,,,807.0,109.0,0.86,,,,,millions,USD
Q2 2020,4357.0,,,,,,,257.0,5.89855405095249,0.29,2130.0,354.0,1776.0,21062.0,189000.0,167546.0,48797.0,,805.0,,0.43,,,,,millions,USD
Q3 2020,5380.0,,,,,,,1073.0,19.944237918215613,1.31,2180.0,353.0,1827.0,21869.0,187000.0,165390.0,44777.0,,805.0,,0.43,,,,,millions,USD
Q4 2020,,,,,,,,1438.0,,1.76,,,,,,,,,,,0.43,,,,,millions,USD
FY2020,21974.0,,,,,,,3135.0,14.266860835532903,3.77,5591.0,1478.0,4113.0,22984.0,191000.0,168383.0,42952.0,,806.0,249.0,1.72,,,,,millions,USD
Q1 2021,5654.0,,,,,,,2235.0,39.52953661124867,2.74,2280.0,319.0,1961.0,24449.0,193000.0,168618.0,42019.0,,805.0,98.0,0.43,,,,,millions,USD
H1-2021,12416.0,,,,,,,4515.0,36.36436855670103,5.55,5465.0,609.0,4856.0,,,,,,803.0,183.0,0.86,,,,,millions,USD
Q2 2021,6762.0,,,,,,,2280.0,33.71783496007099,2.81,3185.0,290.0,2895.0,25539.0,187000.0,161434.0,37363.0,,802.0,,0.43,,,,,millions,USD
Q3 2021,7138.0,,,,,,,1826.0,25.581395348837212,2.27,4172.0,470.0,3702.0,24426.0,184000.0,159835.0,34483.0,,787.0,,0.43,,,,,millions,USD
FY2021,27716.0,,,,,,,8060.0,29.080675422138835,10.04,14645.0,1550.0,13095.0,22177.0,189000.0,166371.0,38675.0,21503.0,790.0,330.0,1.72,,,,,millions,USD
Q1 2022,7640.0,,,,,,,2099.0,27.473821989528798,2.73,3880.0,447.0,3433.0,22383.0,196000.0,173479.0,38337.0,,758.0,122.0,0.52,,,,,millions,USD
H1-2022,16411.0,,,,,,,4063.0,24.75778441289379,5.3,8139.0,899.0,7240.0,,,,,,756.0,198.0,1.04,,,,,millions,USD
Q2 2022,8771.0,,,,,,,1964.0,22.391973549196216,2.57,4259.0,452.0,3807.0,23235.0,205000.0,182063.0,40495.0,25191.0,753.0,,0.52,,,,,millions,USD
Q3 2022,8733.0,,,,,,,1879.0,21.516088400320623,2.47,4508.0,443.0,4065.0,23940.0,215000.0,190975.0,42393.0,29822.0,749.0,,0.52,,,,,millions,USD
FY2022,34219.0,,,,,,,7514.0,21.958561033344047,9.86,21079.0,1855.0,19224.0,24711.0,228354.0,203643.0,42573.0,33370.0,752.0,375.0,2.08,,,,,millions,USD
Q1 2023,8846.0,,,,,,,1816.0,20.529052679177028,2.41,-377.0,360.0,-737.0,25992.0,236000.0,209850.0,41138.0,,744.0,140.0,0.6,,,,,millions,USD
H1-2023,18279.0,,,,,,,3990.0,21.8283275890366,5.3,3546.0,736.0,2810.0,,,,,,742.0,248.0,1.2,,,,,millions,USD
Q2 2023,9433.0,,,,,,,2174.0,23.046750768578395,2.89,3923.0,376.0,3547.0,26703.0,244904.0,218201.0,46725.0,41727.0,741.0,,0.6,,,,,millions,USD
Q3 2023,9377.0,,,,,,,2451.0,26.138423802922045,3.3,8244.0,401.0,7843.0,27324.0,250587.0,223263.0,46447.0,43440.0,733.0,,0.6,,,,,millions,USD
FY2023,37218.0,,,,,,,8374.0,22.499865656402815,11.23,18559.0,1563.0,16996.0,28057.0,261108.0,233051.0,47866.0,,736.0,450.0,2.4,,,,,millions,USD
Q1 2024,9339.0,,,,,,,2437.0,26.09487097119606,3.34,5552.0,396.0,5156.0,28764.0,269261.0,240497.0,48826.0,,722.0,176.0,0.7,,,,,millions,USD
H1-2024,19157.0,,,,,,,5452.0,28.459570914026205,7.49,10084.0,961.0,9123.0,,,,,,719.0,280.0,1.4,,,,,millions,USD
Q2 2024,9818.0,,,,,,,3015.0,30.708902016704016,4.16,4532.0,565.0,3967.0,29540.0,272219.0,242679.0,51521.0,,717.0,,0.7,,,,,millions,USD
Q3 2024,9716.0,,,,,,,2507.0,25.80279950596954,3.5,-1812.0,455.0,-2267.0,29707.0,270979.0,241272.0,53546.0,,709.0,,0.7,,,,,millions,USD
FY2024,38825.0,,,,,,,10129.0,26.088860270444304,14.04,14050.0,1911.0,12139.0,30264.0,271461.0,241197.0,49715.0,,713.0,508.0,2.8,,,,,millions,USD
Q1 2025,9626.0,,,,,,,2584.0,26.843964263453145,3.64,4764.0,430.0,4334.0,31202.0,282244.0,251042.0,51236.0,,702.0,158.0,0.82,,,,,millions,USD
H1-2025,19947.0,,,,,,,5469.0,27.41765679049481,7.73,9128.0,1049.0,8079.0,,,,,,701.0,285.0,1.64,,,,,millions,USD
Q2 2025,10321.0,,,,,,,2885.0,27.952717759906985,4.08,4364.0,619.0,3745.0,32311.0,295556.0,263245.0,58202.0,,699.0,,0.82,,,,,millions,USD
Q3 2025,10415.0,,,,,,,2902.0,27.863658185309646,4.14,6233.0,654.0,5579.0,32417.0,297550.0,265133.0,57787.0,,693.0,,0.82,,,,,millions,USD
FY2025,41304.0,,,,,,,10833.0,26.22748402091807,15.41,18428.0,2425.0,16003.0,33474.0,300052.0,266578.0,56387.0,,696.0,551.0,3.28,,,,,millions,USD
Q1 2026,10517.0,,,,,,,2971.0,28.249500808215274,4.29,3804.0,1149.0,2655.0,33995.0,308894.0,274899.0,58750.0,,686.0,203.0,0.95,,,,,millions,USD
H1-2026,21729.0,,,,,,,6082.0,27.99024345344931,8.83,9175.0,2047.0,7128.0,,,,,,682.0,358.0,1.9,,,,,millions,USD
Q2 2026,11212.0,,,,,,,3110.0,27.73813770959686,4.54,5371.0,898.0,4473.0,34280.0,308203.0,273923.0,57017.0,,679.0,,0.95,,,,,millions,USD
