Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2019,15066.0,,,,5345.0,35.47723350590734,5814.0,,,112.93,4865.0,368.0,4497.0,5933.0,21402.0,15469.0,7640.0,6312.0,43.509,308.0,,,,,,millions,USD
Q1 2020,2288.0,,,,-309.0,-13.505244755244755,-192.0,,,-17.01,-380.0,80.0,-460.0,3831.0,17862.0,14027.0,7553.0,6363.0,41.093,6.0,,,,,,millions,USD
H1-2020,2918.0,,,,-793.0,-27.176148046607267,-564.0,,,-14.07,-258.0,150.0,-408.0,,,,,,41.007,83.0,,,,,,millions,USD
Q2 2020,630.0,,,,-484.0,-76.82539682539684,-372.0,,,2.98,122.0,70.0,52.0,3999.0,20912.0,16913.0,10633.0,10404.0,40.995,77.0,,,,,,millions,USD
Q3 2020,2640.0,,,,315.0,11.931818181818182,430.0,,,19.56,920.0,72.0,848.0,4913.0,22145.0,17232.0,10829.0,11197.0,41.081,80.0,,,,,,millions,USD
FY2020,6796.0,,,,-631.0,-9.284873454973514,-173.0,,,1.45,85.0,286.0,-201.0,4893.0,21874.0,16981.0,12014.0,10562.0,41.16,233.0,,,,,,millions,USD
Q1 2021,1141.0,,,,-311.0,-27.256792287467135,-198.0,,,-1.34,-207.0,65.0,-272.0,4764.0,23655.0,18891.0,13835.0,12151.0,40.973,109.0,,,,,,millions,USD
H1-2021,3301.0,,,,-367.0,-11.117843077855195,-146.0,,,-5.42,945.0,124.0,821.0,,,,,,41.014,199.0,,,,,,millions,USD
Q2 2021,2160.0,,,,-56.0,-2.5925925925925926,52.0,,,-4.08,1152.0,59.0,1093.0,4799.0,23881.0,19077.0,12166.0,11231.0,41.054,90.0,,,,,,millions,USD
Q3 2021,4676.0,,,,2015.0,43.0923866552609,2117.0,,,18.73,1596.0,79.0,1517.0,5545.0,23341.0,17796.0,11034.0,11643.0,41.342,85.0,,,,,,millions,USD
FY2021,10958.0,,,,2496.0,22.77787917503194,2917.0,1165.0,10.63150209892316,28.39,2820.0,304.0,2516.0,6178.0,23641.0,17463.0,10926.0,11127.0,41.362,370.0,,,,,,millions,USD
Q1 2022,2695.0,,,,174.0,6.456400742115028,285.0,,,-17.1,1695.0,109.0,1586.0,4373.0,22384.0,18011.0,9768.0,10549.0,40.921,93.0,,,,,,millions,USD
H1-2022,6989.0,,,,1174.0,16.797825153813132,1392.0,,,3.86,4379.0,195.0,4184.0,,,,,,40.927,201.0,,,,,,millions,USD
Q2 2022,4294.0,,,,1000.0,23.28830926874709,1107.0,,,21.15,2684.0,86.0,2598.0,4002.0,24493.0,20491.0,9473.0,11841.0,40.665,108.0,,,,,,millions,USD
Q3 2022,6052.0,,,,2583.0,42.68010575016524,2692.0,,,42.1,2.0,98.0,-96.0,3670.0,22063.0,18393.0,9184.0,9021.0,39.671,101.0,,,,,,millions,USD
FY2022,17090.0,,,,5102.0,29.853715623171446,5553.0,3058.0,17.89350497366881,76.7,6554.0,368.0,6186.0,2782.0,25361.0,22579.0,12985.0,12221.0,40.052,404.0,,,,,,millions,USD
Q1 2023,3778.0,,,,450.0,11.911064055055585,570.0,,,7.07,2889.0,88.0,2801.0,1074.0,25206.0,24132.0,12126.0,14140.0,37.983,113.0,,,,,,millions,USD
H1-2023,9240.0,,,,2123.0,22.976190476190474,2364.0,,,41.88,4626.0,180.0,4446.0,,,,,,37.471,241.0,,,,,,millions,USD
Q2 2023,5462.0,,,,1673.0,30.629805931893078,1794.0,,,35.16,1737.0,92.0,1645.0,-665.0,26558.0,27223.0,14053.0,14602.0,36.964,128.0,,,,,,millions,USD
Q3 2023,7341.0,,,,3103.0,42.269445579621305,3232.0,,,70.62,1372.0,71.0,1301.0,-625.0,25635.0,26260.0,13769.0,13294.0,35.987,128.0,,,,,,millions,USD
FY2023,21365.0,,,,5835.0,27.311022700678677,6339.0,4289.0,20.07488883688275,118.67,7344.0,345.0,6999.0,-2744.0,24342.0,27086.0,16145.0,12107.0,36.53,530.0,,,,,,millions,USD
Q1 2024,4415.0,,,,791.0,17.916194790486976,928.0,,,22.69,2704.0,130.0,2574.0,-4052.0,27728.0,31780.0,20362.0,15629.0,34.706,144.0,8.75,,,,,millions,USD
H1-2024,10274.0,,,,2647.0,25.764064629160988,2926.0,,,67.51,5229.0,276.0,4953.0,,,,,,34.486,284.0,8.75,,,,,millions,USD
Q2 2024,5859.0,,,,1856.0,31.677760710018777,1998.0,,,44.94,2525.0,146.0,2379.0,-4276.0,28541.0,32817.0,20255.0,16290.0,34.267,140.0,,,,,,millions,USD
Q3 2024,7994.0,,,,3179.0,39.76732549412059,3334.0,,,75.37,2373.0,77.0,2296.0,-3653.0,27978.0,31631.0,18631.0,15775.0,33.864,148.0,,,,,,millions,USD
FY2024,23739.0,,,,7555.0,31.82526643919289,8146.0,5882.0,24.77779181936897,174.96,8323.0,429.0,7894.0,-4020.0,27708.0,31728.0,18343.0,16164.0,34.064,599.0,8.75,,,,,millions,USD
Q1 2025,4762.0,,,,1062.0,22.301553968920622,1216.0,,,0.41,3283.0,121.0,3162.0,-6112.0,27191.0,33303.0,16679.0,15578.0,827.0,143.0,0.38,,,,,millions,USD
H1-2025,11560.0,,,,3312.0,28.65051903114187,3624.0,,,37.59,6484.0,185.0,6299.0,,,,,,821.0,297.0,0.38,,,,,millions,USD
Q2 2025,6798.0,,,,2250.0,33.097969991173876,2408.0,,,27.54,3201.0,64.0,3137.0,-6657.0,30684.0,37341.0,19471.0,17595.0,815.0,154.0,,,,,,millions,USD
Q3 2025,9008.0,,,,3483.0,38.66563055062167,3643.0,,,84.86,1435.0,64.0,1371.0,-4736.0,28752.0,33488.0,17995.0,16509.0,32.558,150.0,,,,,,millions,USD
FY2025,26917.0,,,,8825.0,32.78597169075306,9448.0,5404.0,20.07653155998068,166.52,9409.0,322.0,9087.0,-5578.0,29264.0,34842.0,20616.0,17203.0,32.639,613.0,9.6,,,,,millions,USD
Q1 2026,5532.0,,,,1271.0,22.975415762834416,1402.0,,,1.37,3215.0,107.0,3108.0,-8724.0,27720.0,36444.0,18413.0,16024.0,794.0,141.0,0.42,,,,,millions,USD
H1-2026,12884.0,,,,3771.0,29.268860602297426,4031.0,,,3.89,6934.0,183.0,6751.0,,,,,,782.0,281.0,0.42,,,,,millions,USD
Q2 2026,7352.0,,,,2500.0,34.00435255712731,2629.0,,,2.54,3719.0,76.0,3643.0,-10783.0,29682.0,40465.0,20180.0,17214.0,770.0,140.0,,,,,,millions,USD
